tweet_id,create_time,create_date_time,content,user_id,nickname,username,replyCount,retweetCount,likeCount,quoteCount,conversation_id,retweetedTweet_id,quotedTweet_id,replyedTweet_id,at_count
1994957754373738497,1764469967,2025-11-30 02:32:47+00:00,OpenReview and its wide adoption is the best thing happened for CS peer review. My interactions with the OR team have generally been very positive.,1240355312,Yu Su,ysu_nlp,0,4,71,0,1994957754373738497,,1994934296990138847,,0
1995221068714561552,1764532746,2025-11-30 19:59:06+00:00,+1 - thankful for Open Review. Though it will need to learn a few best practices.,171962385,GDP,bookwormengr,0,0,0,0,1995221068714561552,,1994934296990138847,,0
1995031282838114577,1764487498,2025-11-30 07:24:58+00:00,"""ICLR has placed OpenReview in a difficult position""

Really?

Isn't it the exact opposite?

Who leaked identity data, ICLR or OpenReview?",536428919,JFPuget 🇺🇦🇨🇦🇬🇱,JFPuget,6,1,176,1,1995031282838114577,,1994934296990138847,,0
1994947009422528953,1764467406,2025-11-30 01:50:06+00:00,"Bugs happen unfortunately. Hope @openreviewnet  can grow stronger from this.

They have my respect for all of the work they have been doing so far.",220776477,"R. Alessio @ ETH | RL, Bandits, Exploration",rssalessio,0,0,2,0,1994947009422528953,,1994934296990138847,,1
1995330441877102805,1764558823,2025-12-01 03:13:43+00:00,"The team who voluteers to serve the system doesn't mean they dont take responsibility. 

Gave it to others if they are weak. ICLR definitely can afford it by using registration fee.",1167554405551529984,Yifan Jiang,YifanJiang17,0,0,3,0,1995330441877102805,,1994934296990138847,,0
1994949535551164815,1764468008,2025-11-30 02:00:08+00:00,❤️,184338062,Andrew Drozdov,mrdrozdov,0,0,0,0,1994949535551164815,,1994934296990138847,,0
1994947436985684179,1764467507,2025-11-30 01:51:47+00:00,people just love to pile on,1898226000083009537,Ahmed Agha,aagha314,0,0,1,0,1994947436985684179,,1994934296990138847,,0
1995072269211820448,1764497270,2025-11-30 10:07:50+00:00,"What ?! “ICLR put O-R in a difficult position?”

O-R leaked reviewer identities, how is the victim being blamed? If you run critical infrastructure, even as a nonprofit, you must protect the data. Otherwise you shouldn’t run it.

It isn’t about goodwill, it’s about responsibility",955370246,Krzakala Florent,KrzakalaF,2,3,78,0,1995072269211820448,,1994934296990138847,,0
1995200291608871397,1764527793,2025-11-30 18:36:33+00:00,"As a UMass CS alum, it means a lot to hear that the team that built OpenReview, led by Prof. McCallum, whom I had the pleasure of working with briefly, is keeping it free and non-commercial despite everything that just happened. Respect.",1685849145935122432,Ahmed Jaafar,ahmed__jaafar,0,0,1,0,1995200291608871397,,1994934296990138847,,0
1994958938174099746,1764470250,2025-11-30 02:37:30+00:00,💯,2931085669,Jay,jayxsinha,0,0,0,0,1994958938174099746,,1994934296990138847,,0
1994950089992016149,1764468140,2025-11-30 02:02:20+00:00,"Openreview is not to be blamed. There are so many journals that are single blind and I know several people sign their reviews. Yes double blindness is great, but an accidental breach should not be this catastrophic. (I am still feeling kinda down because of this...)",1288542460831043585,Yunyi Shen/申云逸 🐺,ShenRaphael,0,0,5,0,1994950089992016149,,1994934296990138847,,0
1995002743560573189,1764480694,2025-11-30 05:31:34+00:00,OpenReview、Andrew McCallum(超有名なAI研究者)が毎年個人的に大金を支援して成り立ってるらしい...,742895102499033089,Yo Ehara,yo_ehara,1,0,8,0,1995002743560573189,,1994934296990138847,,0
1999149307124137985,1765469311,2025-12-11 16:08:31+00:00,"Science is scholarly, but peer review is not. --How many breakthroughs must we crush to protect a flawed process?  In the age of AI, who owns the definition of good thinking if we cannot even verify human judgment?#PeerReviewIsNotScience #ProofOfThought #DeadPoetsSociety https://t.co/kGZWs2IPjo",1870489634335072256,Pinkney,pinkxney,0,0,0,0,1999149307124137985,,1998066956776415279,,0
2000022791694024846,1765677566,2025-12-14 01:59:26+00:00,"When the system collapses (ICLR), those with the power to peek and pillage seize what should have been secured by fair process. Your diamond was never protected.
We need #CognitiveSovereignty, not just patches.
#ICLRLeak #CogniRank #PowerReview #AcademicPillage https://t.co/HBEm1uCxFf",1870489634335072256,Pinkney,pinkxney,0,0,0,0,2000022791694024846,,1998066956776415279,,0
2000591558320754696,1765813171,2025-12-15 15:39:31+00:00,"The volume of papers  → exponential growth.
Internal complexity per paper →commensurate increase.
Review time and incentives→ fundamentally unchanged.
The S/N of peer review is guaranteed to collapse. This is not a moral failing; it's an information theory problem.#ICLRLeak https://t.co/cHihjHJpCe",1870489634335072256,Pinkney,pinkxney,0,0,0,0,2000591558320754696,,1998066956776415279,,0
1994316211501302049,1764317012,2025-11-28 08:03:32+00:00,"Exhibit A:

https://t.co/JXgULMvCu1",1352638067761311744,Joseph Imperial,josephimperial_,0,0,0,0,1994222875142668419,,1994102734195208661,,0
1994583587799400723,1764380759,2025-11-29 01:45:59+00:00,"Isn’t it alarming that collusion can happen/is happening?! This is more scary than the leak. How do we go forward knowing llm-written papers, wrong results and collusions exist!?

It is disappointing that there is no integrity in science field full of highly educated people :(",529026142,Shruthi Gowda,shruuuum,0,0,0,0,1994583587799400723,,1994424921834074302,,0
1995016860086276397,1764484059,2025-11-30 06:27:39+00:00,“absolute anonymity is now more fragile than many assumed”,40576466,Tetsuya Sakai (酒井哲也),tetsuyasakai,0,0,0,0,1995016860086276397,,1995009523611046195,,0
1994448485416841368,1764348548,2025-11-28 16:49:08+00:00,"@iclr_conf As an author who engaged with the reviewers and spent days writing rebuttals, this is so disheartening and demotivating. I'm hoping that the new ACs do take the rebuttals into account. At the same time I don't think they could possibly go through 10+papers carefully...",1371607039617679365,Saeed Hedayatian,HedayatianSaeed,0,0,2,0,1994448485416841368,,1994426310161056233,,1
1994587860914303245,1764381778,2025-11-29 02:02:58+00:00,"As a student who actually did improve their score before the leak, this reversion is really unfair to those of us who worked hard and in good-faith to discuss and explain our papers. This also can be the difference between a paper getting in on a coin-flip and for sure getting in",1314959941,Will I Am - e/acc,SouthernWintrs,1,0,1,0,1994587860914303245,,1994426310161056233,,0
1994807022265798703,1764434030,2025-11-29 16:33:50+00:00,"This is how a healthy rebuttal process should look like.
While this is not a simple situation, to say the least, I can't help but really feel for both authors and reviewers who actually engaged in a meaningful discussion, just to see it all go down the drain.",2988056598,Noga H. Rotman,NogaRot,0,0,0,0,1994807022265798703,,1994485268209176728,,0
1994445325109432580,1764347795,2025-11-28 16:36:35+00:00,"This is actually a lot worse than it seems due to uneven distribution of information. At some point before 17:06 ET yesterday, #ICLR2026 made the decision to lock reviewers out of editing their reviews. They didn't say anything about this at the time.",1125849026308575239,Stella Biderman,BlancheMinerva,2,1,25,1,1994445325109432580,,1994428155835089030,,0
1994517663025172550,1764365041,2025-11-28 21:24:01+00:00,That’s me,1748308169523113984,safora jolfaie,sajolfaei,0,0,1,0,1994517663025172550,,1994438927336243445,,0
1994745894240149726,1764419456,2025-11-29 12:30:56+00:00,"I don't get it. Innocent until proven guilty? No. Every reviewer is immediately accused of collusion.  @iclr_conf y'all suck, and you should feel bad.",1486417511763656706,Gavin,GavMcCracken,0,0,0,0,1994745894240149726,,1994438927336243445,,1
1994585311666737270,1764381170,2025-11-29 01:52:50+00:00,"I raise the score of a paper in my reviewer batch from 2 to 6 during multi-round discussion and I believe the author can have further meaningful discovery in the future. Now, everything is gone.",700336634114371584,Linxin Song,linxins2,0,0,5,0,1994585311666737270,,1994438927336243445,,0
1994525136712864242,1764366823,2025-11-28 21:53:43+00:00,yup,4555244481,Peter Richtarik,peter_richtarik,0,0,9,0,1994525136712864242,,1994438927336243445,,0
1994318173513109534,1764317479,2025-11-28 08:11:19+00:00,"我不看他们的论文那些,我只吃瓜。😅😅",4683402619,Yagao Dirac,YagaoDirac,0,0,0,0,1994318173513109534,,1994105818095210978,,0
1994170212094980382-1535998740825260032-577,,,,1535998740825260032,Nikhil the Coder,NikhilCoderAI,0,0,0,0,1994170212094980382,1994170212094980382,,,0
1994170212094980382-1273986149208506371-366,,,,1273986149208506371,Gabriela 🦋❤️‍🔥,gmoipar,0,0,0,0,1994170212094980382,1994170212094980382,,,0
1994170212094980382-1055883888159932416-634,,,,1055883888159932416,Jason Lee,jasondeanlee,0,0,0,0,1994170212094980382,1994170212094980382,,,0
1994170212094980382-742895102499033089-909,,,,742895102499033089,Yo Ehara,yo_ehara,0,0,0,0,1994170212094980382,1994170212094980382,,,0
1994170212094980382-1777748427759108097-481,,,,1777748427759108097,GUT-AI Foundation — AI/acc,GUT_AI_F,0,0,0,0,1994170212094980382,1994170212094980382,,,0
1994171206560325662-760050275289862148-621,,,,760050275289862148,Seong Joon Oh,coallaoh,0,0,0,0,1994171206560325662,1994171206560325662,,,0
1994171206560325662-498631199-352,,,,498631199,priya joseph,ayirpelle,0,0,0,0,1994171206560325662,1994171206560325662,,,0
1994203500054483339-1464831234236899328-360,,,,1464831234236899328,Asif Afzal,asifafzal559,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-1491219137628188675-231,,,,1491219137628188675,SE Han,gaeaearth_sehan,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-1918065115-813,,,,1918065115,김병준(Byungjun Kim),DrByungjunKim,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-1912279872191492096-160,,,,1912279872191492096,Rihito Kotani (小谷理人),RipitoK,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-1591026308124971008-014,,,,1591026308124971008,Giuseppe,GiuseppeFloris,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-1938349905267085312-187,,,,1938349905267085312,levyn,vernallworks,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-1345603202448703488-392,,,,1345603202448703488,so_much_blues,nayana02050801,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-986296840478953472-120,,,,986296840478953472,Ajitesh Shukla,ajitesh_shukla7,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-81869176-491,,,,81869176,Djamé..,zehavoc,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-3245606584-000,,,,3245606584,Juan S. Rojas.,juanchabas030,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-1055893652625596416-742,,,,1055893652625596416,Harry G. Ananiades,realHGA,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-10985942-163,,,,10985942,Anh Totti Nguyen,anh_ng8,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-1124174960757334018-119,,,,1124174960757334018,Shekh Ahammed Adnan Bashir,adnan_ab_bashir,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-1089035527678976004-239,,,,1089035527678976004,cilll,cilcilocil,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-1195719322858995714-601,,,,1195719322858995714,Avish J,sm1_smwhere,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-1586207970500673537-903,,,,1586207970500673537,James Kirk,ShakespeareJam2,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-262270239-083,,,,262270239,Shayekh Islam,shayekhbinislam,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-1923620993303760896-557,,,,1923620993303760896,辺境伯邸の飼い猫,va9d1zL44L60958,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-35704022-673,,,,35704022,Vaitkus Márton,vm_braindumps,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-1214124315953651719-669,,,,1214124315953651719,Camarada Beijing🏘️📜,Fistroman1,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-1555842832165847040-205,,,,1555842832165847040,@t92jp,t92jp,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-406184392-374,,,,406184392,望月紅葉さんと幸せな家庭を築きたい,momiji_fullmoon,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-54812106-268,,,,54812106,あすてりあ,AsteriaNW,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-105526560-193,,,,105526560,Masa,asas_mimi,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-1639939909652996097-823,,,,1639939909652996097,Do Thanh Tung,itsthanhtung87,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-4689519440-053,,,,4689519440,kota matsui,matsui_kota,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-1989863578237898753-475,,,,1989863578237898753,AntiSocialSocialScience,AntiSocSocSci,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-1212278247095881730-661,,,,1212278247095881730,Ryo Fujii,ry0fujii,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994203500054483339-581871304-028,,,,581871304,Takami Sato,tkm2261,0,0,0,0,1994203500054483339,1994203500054483339,,,0
1994123748698427621-1432603895390371842-897,,,,1432603895390371842,Paper Copilot @ ICLR 2026,papercopilot,0,0,0,0,1994123748698427621,1994123748698427621,,,0
1994123748698427621-1715306783919718400-699,,,,1715306783919718400,Abhishek Gupta,Abhishe73776838,0,0,0,0,1994123748698427621,1994123748698427621,,,0
1994123748698427621-1488848748092420104-951,,,,1488848748092420104,Jizhou Guo,TheOsmanthus,0,0,0,0,1994123748698427621,1994123748698427621,,,0
1994123748698427621-807628845666824192-352,,,,807628845666824192,자연,helplessnature,0,0,0,0,1994123748698427621,1994123748698427621,,,0
1994123748698427621-15896535-609,,,,15896535,ggm,ggmendez,0,0,0,0,1994123748698427621,1994123748698427621,,,0
1994123748698427621-899883061596127232-920,,,,899883061596127232,Xiaozhe Yao,xiaozheyao,0,0,0,0,1994123748698427621,1994123748698427621,,,0
1994123748698427621-903232417489498113-998,,,,903232417489498113,Abhas Kumar Shrivastava (Kane Williamson FC)✨🇳🇿,abhas_rewcie,0,0,0,0,1994123748698427621,1994123748698427621,,,0
1994123748698427621-1560208681505112064-591,,,,1560208681505112064,Dreemur,CharlieDreemur,0,0,0,0,1994123748698427621,1994123748698427621,,,0
1994123748698427621-1401901518362537988-524,,,,1401901518362537988,kentDreamMaker,KentMaker,0,0,0,0,1994123748698427621,1994123748698427621,,,0
1994123748698427621-1777748427759108097-796,,,,1777748427759108097,GUT-AI Foundation — AI/acc,GUT_AI_F,0,0,0,0,1994123748698427621,1994123748698427621,,,0
1994167071459233793-1795994815382913024-482,,,,1795994815382913024,应激的哈基中,DoctorWonder115,0,0,0,0,1994167071459233793,1994167071459233793,,,0
1994167071459233793-14889757-115,,,,14889757,why,pysql,0,0,0,0,1994167071459233793,1994167071459233793,,,0
1994167071459233793-1423084392294060033-141,,,,1423084392294060033,David Brady,future15927,0,0,0,0,1994167071459233793,1994167071459233793,,,0
1994167071459233793-23576890-323,,,,23576890,edward yanwenfa,yanwenfa,0,0,0,0,1994167071459233793,1994167071459233793,,,0
1994167071459233793-1569272519223554048-871,,,,1569272519223554048,mildempeach,MildEMPeach,0,0,0,0,1994167071459233793,1994167071459233793,,,0
1994167071459233793-1855992660395532288-610,,,,1855992660395532288,詹姆斯邦德007,64and69,0,0,0,0,1994167071459233793,1994167071459233793,,,0
1994167071459233793-1766018804696715264-726,,,,1766018804696715264,xiaodong dong,Andy214_Dong,0,0,0,0,1994167071459233793,1994167071459233793,,,0
1994167071459233793-1678784737664729093-647,,,,1678784737664729093,Cassandra,carinastars,0,0,0,0,1994167071459233793,1994167071459233793,,,0
1994167071459233793-903972762439622656-878,,,,903972762439622656,blesschn,blessWenGuiCHN,0,0,0,0,1994167071459233793,1994167071459233793,,,0
1994167071459233793-1698251-918,,,,1698251,zerone,zerone,0,0,0,0,1994167071459233793,1994167071459233793,,,0
1994167071459233793-1475439277115084800-816,,,,1475439277115084800,chilin.h (麒麟),qilin102223,0,0,0,0,1994167071459233793,1994167071459233793,,,0
1994167071459233793-1681686063142813697-270,,,,1681686063142813697,x,XSupercyclebtc,0,0,0,0,1994167071459233793,1994167071459233793,,,0
1994167071459233793-1517494777444376578-312,,,,1517494777444376578,白泽,Hakutatu_02,0,0,0,0,1994167071459233793,1994167071459233793,,,0
1994167071459233793-176288731-311,,,,176288731,このいとしき（子ノ糸志貴 ♂ この愛しき）| INTP-T,ShikiSuen,0,0,0,0,1994167071459233793,1994167071459233793,,,0
1994167071459233793-110079189-520,,,,110079189,地坛公园,ditangongyuan,0,0,0,0,1994167071459233793,1994167071459233793,,,0
1994167071459233793-1056900784518905856-983,,,,1056900784518905856,Leko,_lekous_,0,0,0,0,1994167071459233793,1994167071459233793,,,0
1994167071459233793-1788573611038785536-253,,,,1788573611038785536,LU CHAO,yueluwuti,0,0,0,0,1994167071459233793,1994167071459233793,,,0
1994167071459233793-1018702118-918,,,,1018702118,吳冠廷tinger wu,tingerwu,0,0,0,0,1994167071459233793,1994167071459233793,,,0
1994167071459233793-5709522-881,,,,5709522,Michael Anti,mranti,0,0,0,0,1994167071459233793,1994167071459233793,,,0
1994167071459233793-30996004-666,,,,30996004,灰机仔,janxin,0,0,0,0,1994167071459233793,1994167071459233793,,,0
1994167071459233793-3178231-163,,,,3178231,宝玉,dotey,0,0,0,0,1994167071459233793,1994167071459233793,,,0
1994167071459233793-969788491-766,,,,969788491,Ray Chu Love Hong Kong ✝️,RZLHongKong,0,0,0,0,1994167071459233793,1994167071459233793,,,0
1994167071459233793-133622918-010,,,,133622918,豬小草,swpave,0,0,0,0,1994167071459233793,1994167071459233793,,,0
1994167071459233793-2795511-849,,,,2795511,Ying-Chieh Liao,ijliao,0,0,0,0,1994167071459233793,1994167071459233793,,,0
1994167071459233793-1846183475583635457-892,,,,1846183475583635457,Saintao,wdonsong,0,0,0,0,1994167071459233793,1994167071459233793,,,0
1994167071459233793-237972429-757,,,,237972429,Nova⚓️,final_object,0,0,0,0,1994167071459233793,1994167071459233793,,,0
1994167071459233793-118071846-068,,,,118071846,CarlNERV,CarlNERV,0,0,0,0,1994167071459233793,1994167071459233793,,,0
1994168263731823045-1535998740825260032-992,,,,1535998740825260032,Nikhil the Coder,NikhilCoderAI,0,0,0,0,1994168263731823045,1994168263731823045,,,0
1994168263731823045-1533850118121717761-075,,,,1533850118121717761,Emily Anderson,emilya_writes,0,0,0,0,1994168263731823045,1994168263731823045,,,0
1994106214918311970-1988424834108583939-787,,,,1988424834108583939,Zhengxin Yang,AIJasonYoung,0,0,0,0,1994106214918311970,1994106214918311970,,,0
1994148767592026502-1432603895390371842-489,,,,1432603895390371842,Paper Copilot @ ICLR 2026,papercopilot,0,0,0,0,1994148767592026502,1994148767592026502,,,0
1994148767592026502-1089035527678976004-840,,,,1089035527678976004,cilll,cilcilocil,0,0,0,0,1994148767592026502,1994148767592026502,,,0
1994148767592026502-1739108078258110464-612,,,,1739108078258110464,Guanzhe Hong,G92426937633,0,0,0,0,1994148767592026502,1994148767592026502,,,0
1994148767592026502-1071061173896916993-776,,,,1071061173896916993,Sjoerd van Steenkiste,vansteenkiste_s,0,0,0,0,1994148767592026502,1994148767592026502,,,0
1994148767592026502-1617555524391780354-006,,,,1617555524391780354,Kevin Faircloth,Asset_sMind,0,0,0,0,1994148767592026502,1994148767592026502,,,0
1994148767592026502-39046301-061,,,,39046301,Yanhong Wu,yhwu_,0,0,0,0,1994148767592026502,1994148767592026502,,,0
1994148767592026502-2908777117-855,,,,2908777117,Mike Lasby,mikelasby,0,0,0,0,1994148767592026502,1994148767592026502,,,0
1994148767592026502-1569877309083258881-471,,,,1569877309083258881,Xiaoyuan Yi,mtmoonyi,0,0,0,0,1994148767592026502,1994148767592026502,,,0
1994148767592026502-948385010687533056-117,,,,948385010687533056,Berry Allen,berry_allen86,0,0,0,0,1994148767592026502,1994148767592026502,,,0
1994148767592026502-1149061846697070593-590,,,,1149061846697070593,Haoxuan (Steve) Chen,haoxuan_steve_c,0,0,0,0,1994148767592026502,1994148767592026502,,,0
1994148767592026502-1042307991439982592-912,,,,1042307991439982592,Yongkeun James Hwang,YongkeunH,0,0,0,0,1994148767592026502,1994148767592026502,,,0
1994148767592026502-3102590250-953,,,,3102590250,C.C.,g9164312,0,0,0,0,1994148767592026502,1994148767592026502,,,0
1994148767592026502-1749470262976974848-215,,,,1749470262976974848,Dake BU,dakebu_cityu,0,0,0,0,1994148767592026502,1994148767592026502,,,0
1994148767592026502-1352638067761311744-468,,,,1352638067761311744,Joseph Imperial,josephimperial_,0,0,0,0,1994148767592026502,1994148767592026502,,,0
1994148767592026502-906617293928587269-341,,,,906617293928587269,Junxian He,junxian_he,0,0,0,0,1994148767592026502,1994148767592026502,,,0
1994148767592026502-14135646-818,,,,14135646,Yani Ioannou,yanii,0,0,0,0,1994148767592026502,1994148767592026502,,,0
1994148767592026502-1989863578237898753-847,,,,1989863578237898753,AntiSocialSocialScience,AntiSocSocSci,0,0,0,0,1994148767592026502,1994148767592026502,,,0
1994148767592026502-709514414957961216-253,,,,709514414957961216,Qiyang (Colin) Li,qiyang_li,0,0,0,0,1994148767592026502,1994148767592026502,,,0
1994148767592026502-1450153336557105156-125,,,,1450153336557105156,Q,suimcafee,0,0,0,0,1994148767592026502,1994148767592026502,,,0
1994148767592026502-879532084389216256-881,,,,879532084389216256,Minsik Oh,minsik_nlp,0,0,0,0,1994148767592026502,1994148767592026502,,,0
1994316996096245916-427623879-764,,,,427623879,Fred,isingmodel_fred,0,0,0,0,1994316996096245916,1994316996096245916,,,0
1994207543711945172-1140442087692763137-967,,,,1140442087692763137,Hadi M. Dolatabadi,hmdolatabadi,0,0,0,0,1994207543711945172,1994207543711945172,,,0
1994207543711945172-344835909-625,,,,344835909,Anshuman Sabath,AnshumanSabath,0,0,0,0,1994207543711945172,1994207543711945172,,,0
1994207543711945172-1162281708248395781-830,,,,1162281708248395781,Amir Kargaran,amir_nlp,0,0,0,0,1994207543711945172,1994207543711945172,,,0
1994272397445287978-1896108642103111681-166,,,,1896108642103111681,宋星爵,hb6614008694128,0,0,0,0,1994272397445287978,1994272397445287978,,,0
1994272397445287978-1015774790-695,,,,1015774790,Ankit Singla,AnkitSmall,0,0,0,0,1994272397445287978,1994272397445287978,,,0
1994272397445287978-2295575510-339,,,,2295575510,Jimmy Di,jimmy_di98,0,0,0,0,1994272397445287978,1994272397445287978,,,0
1994272397445287978-498631199-015,,,,498631199,priya joseph,ayirpelle,0,0,0,0,1994272397445287978,1994272397445287978,,,0
1994272397445287978-1732178796210454529-557,,,,1732178796210454529,xuanming zhang,xuanmingzhangai,0,0,0,0,1994272397445287978,1994272397445287978,,,0
1994272397445287978-4827995060-432,,,,4827995060,Battista Biggio,biggiobattista,0,0,0,0,1994272397445287978,1994272397445287978,,,0
1994272397445287978-55599861-271,,,,55599861,PATARA ||| 태현준,itouchz_me,0,0,0,0,1994272397445287978,1994272397445287978,,,0
1994272397445287978-1567101255989825536-901,,,,1567101255989825536,Chenyu Zhang,AngelicaCZZZ,0,0,0,0,1994272397445287978,1994272397445287978,,,0
1994272397445287978-1558841503165755396-619,,,,1558841503165755396,冬日,LeiZhen53143503,0,0,0,0,1994272397445287978,1994272397445287978,,,0
1994272397445287978-1276470497576996864-103,,,,1276470497576996864,Shweta Mahajan,Matewhs,0,0,0,0,1994272397445287978,1994272397445287978,,,0
1994272397445287978-1503078169691435008-064,,,,1503078169691435008,Licheng Liu,liulicheng10,0,0,0,0,1994272397445287978,1994272397445287978,,,0
1994272397445287978-1382709960253972480-612,,,,1382709960253972480,Akash Dogra,Akd3070,0,0,0,0,1994272397445287978,1994272397445287978,,,0
1994315363375342057-3009949523-081,,,,3009949523,Space Jeet,Space_Jet,0,0,0,0,1994315363375342057,1994315363375342057,,,0
1994315363375342057-1041354691014123520-391,,,,1041354691014123520,Babatunde Onabajo,BabatundeOnabaj,0,0,0,0,1994315363375342057,1994315363375342057,,,0
1994315363375342057-860687444051505152-713,,,,860687444051505152,ほりきた さく(HorikitaSaku),HorikitaSaku,0,0,0,0,1994315363375342057,1994315363375342057,,,0
1994315363375342057-3578417681-293,,,,3578417681,3DFlatland,3DFlatland,0,0,0,0,1994315363375342057,1994315363375342057,,,0
1994411767590707233-1641863282096214018-168,,,,1641863282096214018,Vin Sachidananda,vin_sachi,0,0,0,0,1994411767590707233,1994411767590707233,,,0
1994411767590707233-1497952815003676678-286,,,,1497952815003676678,Manuel Traub,traub_manuel,0,0,0,0,1994411767590707233,1994411767590707233,,,0
1994223981101248960-1041794770174205955-909,,,,1041794770174205955,Rabeeh Karimi,KarimiRabeeh,0,0,0,0,1994223981101248960,1994223981101248960,,,0
1994223981101248960-534107522-690,,,,534107522,Chaoyue He,CYH37,0,0,0,0,1994223981101248960,1994223981101248960,,,0
1994223981101248960-1739157591652188160-395,,,,1739157591652188160,Walker Bytes,wb_bitsbytes,0,0,0,0,1994223981101248960,1994223981101248960,,,0
1994223981101248960-986296840478953472-078,,,,986296840478953472,Ajitesh Shukla,ajitesh_shukla7,0,0,0,0,1994223981101248960,1994223981101248960,,,0
1994223981101248960-1578035067754278916-111,,,,1578035067754278916,Manhin Poon,EntroShape_,0,0,0,0,1994223981101248960,1994223981101248960,,,0
1994223981101248960-1326897580568088577-101,,,,1326897580568088577,Wujiang Xu,wujiang_ai,0,0,0,0,1994223981101248960,1994223981101248960,,,0
1994244174317560301-1089035527678976004-737,,,,1089035527678976004,cilll,cilcilocil,0,0,0,0,1994244174317560301,1994244174317560301,,,0
1994244174317560301-1658226525831852035-037,,,,1658226525831852035,Jonibek Mansurov,M_Jonibek,0,0,0,0,1994244174317560301,1994244174317560301,,,0
1994244174317560301-2929934263-370,,,,2929934263,Blaise Cruz,jcblaisecruz,0,0,0,0,1994244174317560301,1994244174317560301,,,0
1994272164707766644-1582339455163060224-862,,,,1582339455163060224,Tianyu Fan,t1anyufan,0,0,0,0,1994272164707766644,1994272164707766644,,,0
1994272164707766644-1864417156534030338-111,,,,1864417156534030338,Jotham,ashioyajotham_,0,0,0,0,1994272164707766644,1994272164707766644,,,0
1994272164707766644-1303929150122520576-623,,,,1303929150122520576,Dimas Parikesit,dimashidqi,0,0,0,0,1994272164707766644,1994272164707766644,,,0
1994272164707766644-1429759987-288,,,,1429759987,Rishav Pramanik,RishavPramanik,0,0,0,0,1994272164707766644,1994272164707766644,,,0
1994272164707766644-100892487-570,,,,100892487,桂能,zgnred,0,0,0,0,1994272164707766644,1994272164707766644,,,0
1994272164707766644-1379130075975536640-053,,,,1379130075975536640,あり～氏,ariha241,0,0,0,0,1994272164707766644,1994272164707766644,,,0
1994272164707766644-764746737466552320-723,,,,764746737466552320,李佳樺,frankleeplaymi1,0,0,0,0,1994272164707766644,1994272164707766644,,,0
1994272164707766644-1497423226015674372-402,,,,1497423226015674372,Baiang Li,MotaLee5,0,0,0,0,1994272164707766644,1994272164707766644,,,0
1994272164707766644-759074605-367,,,,759074605,sudo fixes everything,Alenjonesyi,0,0,0,0,1994272164707766644,1994272164707766644,,,0
1994272164707766644-1137736297320132608-168,,,,1137736297320132608,Ryoga Yuzawa,ryo_ta8180,0,0,0,0,1994272164707766644,1994272164707766644,,,0
1994272164707766644-1862841405384859649-672,,,,1862841405384859649,lala laal,lalalaal193830,0,0,0,0,1994272164707766644,1994272164707766644,,,0
1994272164707766644-1089035527678976004-428,,,,1089035527678976004,cilll,cilcilocil,0,0,0,0,1994272164707766644,1994272164707766644,,,0
1994272164707766644-89646340-834,,,,89646340,Nisansa de Silva,NisansaDdS,0,0,0,0,1994272164707766644,1994272164707766644,,,0
1994272164707766644-97700380-219,,,,97700380,andrew arruda,andrewarruda,0,0,0,0,1994272164707766644,1994272164707766644,,,0
1994272164707766644-604418091-026,,,,604418091,Bercan,bercankilic,0,0,0,0,1994272164707766644,1994272164707766644,,,0
1994211684609675772-1055883888159932416-020,,,,1055883888159932416,Jason Lee,jasondeanlee,0,0,0,0,1994211684609675772,1994211684609675772,,,0
