note_id,type,title,desc,video_url,time,last_update_time,user_id,nickname,avatar,liked_count,collected_count,comment_count,share_count,ip_location,image_list,tag_list,last_modify_ts,note_url,source_keyword,xsec_token
6928faae000000000d00fdc1,normal,ICLR现重大漏洞致审稿人信息泄露学术界震惊,"ICLR 2026会议出现严重漏洞，导致原本匿名的审稿人、作者和领域主席信息被公开，引发了学术界的轩然大波。
这一事件的起因是ICLR 2026所使用的OpenReview平台存在一个安全漏洞，只要将投稿ID填入特定的API链接，就能获取论文的作者、审稿人及领域主席的姓名、邮箱、机构、个人履历等详细信息，甚至还能看到审稿人对论文的初步评分和评论。
ICLR组委会在11月27日已经意识到该问题，并紧急声明该漏洞影响了所有托管在OpenReview上的会议，他们感谢OpenReview团队迅速修复了此问题。同时，ICLR也发出警告，若有人传播泄露的信息，将面临直接“拒稿”，并且未来再也无法参与ICLR的相关活动。已经有人因自曝信息导致论文被封杀。
这一漏洞的发现对学术界造成了巨大冲击，众多学术大佬纷纷发声呼吁不要传播和利用泄露的数据，以维护学术界的公平公正。这件事让双盲评审制度受到严重挑战，双盲评审一直是学术公平的根本保障，可如今如此大规模的信息泄露，让学术界处于信任危机中。
有人通过数据分析发现，例如韩国和俄罗斯给出的分数最低等现象，也有人指出这漏洞揭示了学术评审的一些黑洞，比如可能由不懂领域、缺乏背景的人评审论文，领域主席对此却放任不管。还有的人认为这次泄露能反向促进审稿人的责任感，让审稿人在公开身份的情况下更认真对待学术成果，不敢随意写下不负责任的内容。更离谱的是，有作者利用泄露信息定位到自己的审稿人竟是竞争论文的作者，该审稿人还恶意给差评并且无视作者的反驳，这引发了作者的强烈不满。
不过，也有人指出匿名审稿人是无偿为学术界贡献时间与精力的，他们是学者的“朋友”而非“敌人”。但如今信息泄露，已经让那些给出差评的审稿人被作者本人定位，有人担心接下来可能会出现“冤冤相报”“有仇报仇”的情况，学术界将陷入混乱。
OpenReview团队在收到ICLR工作流主席的通知后，在一小时内就部署了软件补丁阻止未授权访问，迅速修复了漏洞。但让人疑惑的是，这一漏洞在近半个月前就已存在，早在11月12日就有人向OpenReview发出了相关邮件，且不止一封。除了ICLR，像NeurIPS、ICML、ACL等顶会的信息也都能被扒出。
#小红书科技观察团[话题]# #AI便利店[话题]# #get职场新知识[话题]# @科技薯",,1764293294000,1764293295000,5eef14a3000000000101de30,林小一,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31ae7euh1ng005nnf2ihgbnhg0e3v03g,8,2,1,24,北京,http://sns-webpic-qc.xhscdn.com/202512251607/3182bce739f988030c4b058ec1ea6594/1040g2sg31pdmq2i3iol05nnf2ihgbnhgqp2r0t8!nd_dft_wlteh_webp_3,"小红书科技观察团,AI便利店,get职场新知识",1766650046670,https://www.xiaohongshu.com/explore/6928faae000000000d00fdc1?xsec_token=AB_Cwbq92rtJFLNgod9xVJQbe9aYl70H-1o3Cu5AeOx1I=&xsec_source=pc_search,,AB_Cwbq92rtJFLNgod9xVJQbe9aYl70H-1o3Cu5AeOx1I=
6928f368000000001e00ffcf,normal,学术圈炸了！ICLR评审大开盒，信息全泄露,"北京时间 11 月 27 日晚，国内 AI 社区全数炸锅。在学术论文审稿最常用的 OpenReview 平台上，一个前端 bug 导致数据库泄露，让原本的双盲评审变成了明牌。
	
这次的信息泄露方法简单到了极致：只要在浏览器上输入某个网址，自行替换你要看的 paper ID 和审稿人编号，你就可以找到对应的任何审稿人的身份。你可以知道是谁给你审的论文，知道他 / 她给你打了多少分。
	
因为没有操作门槛，在传播开来之后，所有人都瞬间切换到了调查模式，毕竟这年头谁还和审稿人没点摩擦，终于可以「有冤报冤，有仇报仇」了。#我在小红书造热点[话题]# #红薯地新鲜事[话题]# #热点讨论团[话题]# #人工智能[话题]# #AI工具[话题]# #大模型[话题]# #AI人工智能[话题]# #ai[话题]# #openai[话题]# #科技[话题]# #deepseek[话题]# #企业[话题]# #数字化转型[话题]# #小红书热点观察团[话题]# #小红书科技观察团[话题]# #AI新手村[话题]# @科技薯",,1764291432000,1764291433000,54eebb7e2e1d933eec5e2a55,未来智能Mind,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31a3i6h5nni00401jbltnsail6do63io,8,4,0,17,北京,http://sns-webpic-qc.xhscdn.com/202512251607/e3466592dc9bdbd614c0a5efa0e31ffe/1040g2sg31pdlt1bhiae0401jbltnsail4l4caqo!nd_dft_wlteh_webp_3,"我在小红书造热点,红薯地新鲜事,热点讨论团,人工智能,AI工具,大模型,AI人工智能,ai,openai,科技,deepseek,企业,数字化转型,小红书热点观察团,小红书科技观察团,AI新手村",1766650046674,https://www.xiaohongshu.com/explore/6928f368000000001e00ffcf?xsec_token=AB_Cwbq92rtJFLNgod9xVJQe3jmeCMX1MEW9aAgnor8Lw=&xsec_source=pc_search,,AB_Cwbq92rtJFLNgod9xVJQe3jmeCMX1MEW9aAgnor8Lw=
69290cf2000000001e02b9e0,normal,说说OpenReview信息泄漏的个人感受,"ICLR OpenReview崩塌 个人觉得反而是好事！
本来现在学术圈已经乱做一团，同行评审的公正性早已经岌岌可危！如果这次的审稿人信息泄漏，能够带动领域进步和改革，及早扼杀不良分气，或许能够挽救已经开始风雨飘摇的学术圈吧！
如果ICLR的PC们，能够吸收经验，披露以前的信息，改变目前僵硬的同行评审规则，那必然是学术圈的幸运。
作为普通人，只能期望有所改变，让真正做科研的人，能够发光发热，而不是劣币驱除良币[微笑R][微笑R]
#科研[话题]# #iclr[话题]# #iclr26[话题]# #ai[话题]# #neurips[话题]#",,1764297970000,1764299807000,6364f5e9000000001f01ebd5,小离歌迩,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo312t8bbkale5g5or4unknrqulklggj9o,7,1,3,2,新加坡,http://sns-webpic-qc.xhscdn.com/202512251607/3c7e0fa3a91fd66a2b5d460b461a3bc9/1040g2sg31pdoqo7hio705or4unknrqul1svqu50!nd_dft_wlteh_webp_3,"科研,iclr,iclr26,ai,neurips",1766650046681,https://www.xiaohongshu.com/explore/69290cf2000000001e02b9e0?xsec_token=AB6z7xpUEymBgHOpFYziNMLQe0R-0q6oGjRH6LDElh2FE=&xsec_source=pc_search,,AB6z7xpUEymBgHOpFYziNMLQe0R-0q6oGjRH6LDElh2FE=
69298845000000001f0082c3,normal,离谱，OpenReview漏洞导致身份信息泄露😂,"2025年11月27日，OpenReview （ICLR、NeurlPS 等多个顶会使用的投稿系统）出现严重软件漏洞，导致一段时间内所有人的身份信息（作者、审稿人、AC）被泄露，彻底破坏了双盲审稿的匿名性。
	
ICLR 2026官方在2025年11月28日发的这条推文 （https://x.com/iclr conf/status/1994104147373903893）内容如下（中文翻译）：
“我们已获悉 OpenReview 出现漏洞，导致部分会议（包括ICLR 2026）的作者、审稿人和领域主席（AreaChair）的身份信息在一段时间内被公开可见。
任何故意利用这一漏洞去查找、传播或使用泄露身份信息的行为，都属于严重违反学术道德和会议行为准则。
一经发现，将立即：
﻿﻿* 直接桌驳（desk reject）相关投稿
* 对涉事人员实施多年禁投 ICLR的处罚
同时，如果有任何人因身份泄露而收到贿赂、威胁或其他不当联系，请立即向程序主席（PC）举报。
我们正在与 OpenReview 团队一起紧急处理此事，后续会发布更多信息。”
	
社区反应非常激烈，主要愤怒点包括：
﻿有人可能已经利用漏洞给竞争对手打低分，或给“自己人”打高分
﻿官方通知太晚，很多人在漏洞修复后才知道已经泄露
﻿﻿双盲制度形同虚设，公平性彻底崩盘
﻿﻿有很多人呼吁直接回滚所有已经改动的分数，或者干脆重审
目前事件还在发酵，多个顶会都在紧急评估影响。
	
#iclr[话题]# #neurips[话题]# #双盲[话题]# #审稿[话题]# #顶会[话题]# #草台班子[话题]# #iclr2026[话题]#",,1764329541000,1764329696000,639d12b200000000270289a0,闪闪亮亮奇妙光波,https://sns-avatar-qc.xhscdn.com/avatar/664214d081905a84ead8b920.jpg,6,2,0,20,北京,"http://sns-webpic-qc.xhscdn.com/202512251607/ba5a77052cb9873fd2c8e659e9eddaa5/spectrum/1040g34o31pe7tbftjk205ost2ap9t2d036nn2cg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202512251607/712cc75f57f6ba401898762cd65c3e13/spectrum/1040g0k031pe7tus326005ost2ap9t2d0k71u8l0!nd_dft_wgth_webp_3","iclr,neurips,双盲,审稿,顶会,草台班子,iclr2026",1766650046688,https://www.xiaohongshu.com/explore/69298845000000001f0082c3?xsec_token=AB6z7xpUEymBgHOpFYziNMLUKOir6YZ32745jkLvw_0kc=&xsec_source=pc_search,,AB6z7xpUEymBgHOpFYziNMLUKOir6YZ32745jkLvw_0kc=
6929490d000000000d03d749,normal,ICLR“开盒”‼️ 真正的open review,"北京时间 11 月 27 日晚，在学术论文审稿最常用的 OpenReview 平台上，一个前端 bug 导致数据库泄露，让原本的双盲评审变成了明牌。
	
这次的信息泄露方法简单到了极致：只要在浏览器上输入某个网址，自行替换你要看的 paper ID 和审稿人编号，你就可以找到对应的任何审稿人的身份。你可以知道是谁给你审的论文，知道他 / 她给你打了多少分。
	
今日零点左右，bug 被紧急修复，ICLR 终于发布了官方声明。（见图二）
	
ICLR 表示任何使用、暴露或分享泄露信息的人都会被拒稿且常年被 ICLR 禁入，大会方未来还计划采取进一步的行动。
	
随后，OpenReview 也给出了官方公告。（见图三）
	
学界、业界的大佬们也纷纷对此事件进行了点评。（见图四、图五）
	
#ICLR[话题]# #openreview[话题]# #openreview漏洞[话题]# #信息泄露[话题]# #ICLR审稿[话题]#",,1764313357000,1764313357000,66f9897f000000001d030e90,智猩猩,https://sns-avatar-qc.xhscdn.com/avatar/e30403a1-c151-37c0-8cbd-3b4a9c53d8fe,4,1,0,3,北京,"http://sns-webpic-qc.xhscdn.com/202512251607/252be46fc6567230568ffe72dbf4ab36/notes_pre_post/1040g3k831pdr6q8g2obg5pnph5vne3kg7tqlht0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202512251607/011850ffc1ea94d80b48cccb5dd3b3b3/notes_pre_post/1040g3k831pdr6q8g2ob05pnph5vne3kg4pgd8l0!nd_dft_wgth_webp_3,http://sns-webpic-qc.xhscdn.com/202512251607/14e039cb7a47ea320ea1de09c31fa55f/notes_pre_post/1040g3k831pdr6q8g2oag5pnph5vne3kghgk1mho!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202512251607/e49f4c9fffc659dea2636075ad84622a/notes_pre_post/1040g3k831pdr6q8g2odg5pnph5vne3kgohqqke8!nd_dft_wgth_webp_3,http://sns-webpic-qc.xhscdn.com/202512251607/af7a36f94f7d5044b0fd33a395ce9e70/notes_pre_post/1040g3k831pdr6q8g2oa05pnph5vne3kgqd3bhg8!nd_dft_wgth_webp_3","ICLR,openreview,openreview漏洞,信息泄露,ICLR审稿",1766650046696,https://www.xiaohongshu.com/explore/6929490d000000000d03d749?xsec_token=AB6z7xpUEymBgHOpFYziNMLeFUnaq2znxw-aufglrsalU=&xsec_source=pc_search,,AB6z7xpUEymBgHOpFYziNMLeFUnaq2znxw-aufglrsalU=
69391a7f000000001e028af3,normal,如何看待Open Review系统bug泄露审稿人身份,"看到这个消息其实没有多惊讶，既是意料之外，又是意料之中！
	
当下的双盲审稿机制，本质上已经演变成一种结构性不公平的游戏。
	
本来它是为了隔离身份信息、减少偏见，但实际上却为某些审稿人的不当行为提供了天然的掩护。
	
小同行之间的利益冲突、学术竞争中的隐性较劲，甚至单纯的负面情绪，都可以被包装成“有理有据”的低分意见。
	
面对这些表面上严谨但实则带有恶意的审稿意见，作者往往只能无奈接受。
	
有人或许会说，AC会主持公道。
	
然而，经常投稿的人都知道AC的时间极其有限，他们几乎没有精力在一份稿件上反复审读、甄别细节。
	
运气好时遇到一个存心找茬的审稿人，负责任的 AC 或许还能出手“捞一把”；若不幸遇到两个，那就连 AC 也无能为力了。
	
审稿人即便做出了明显不负责任的判断，也极少受到任何追责。因为他们完全能够把恶意裹挟进“合理的 weakness”中，让批评看似专业、逻辑严密，却在实质上对研究贡献构成不当的质疑。
	
作者不仅要用大量篇幅解释自己并不存在的问题，还必须设法说服 AC 不被这些“合理弱点”误导。
	
至于要求 AC 主动判断审稿人是否存在恶意，那更是难上加难。除非审稿人愚蠢到直接暴露自身动机，否则几乎没有 AC 会冒险做这种裁决。
	
久而久之，双盲机制就变成了：审稿人可以零成本作恶，而作者却几乎没有任何反制手段。
	
更讽刺的是，双盲本应保护审稿人，但如今却成为某些人“为所欲为”的盾牌。那些动辄提几十个问题、反复质疑 novelty 和 experiment，却在作者补齐实验后又突然装死的审稿行为，离大谱。
#学术[话题]# #论文投稿[话题]# #审稿人[话题]#",,1765350015000,1765350016000,63d768ad000000002702bdc4,经典SCI解读,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31oppb8jo1a605ound2mptfe4cadech0,3,2,0,0,山东,http://sns-webpic-qc.xhscdn.com/202512251607/c7d930d35b874a9c463d9b217421ab2e/1040g2sg31ptenb3f52d05ound2mptfe4kq19omg!nd_dft_wlteh_webp_3,"学术,论文投稿,审稿人",1766650046702,https://www.xiaohongshu.com/explore/69391a7f000000001e028af3?xsec_token=ABF3lTLeOVw2k_vsCPcDaI_cfC1PC1LiAHx9yx2vRUy3I=&xsec_source=pc_search,,ABF3lTLeOVw2k_vsCPcDaI_cfC1PC1LiAHx9yx2vRUy3I=
692c02f4000000001e037fe7,normal,ICLR“当场裸奔”，审稿人被一键开盒,"独家丨ICLR“当场裸奔”，审稿人被一键开盒，OpenReview爆出史上最大双盲翻车现场
	
ICLR 2026 的 OpenReview 昨晚直接翻车，堪称学术圈版的「当场裸奔」。因为后台权限配置出现致命失误，只要把投稿的内部 ID 填进一段特定 API 链接，系统就会乖乖把这篇论文绑定的 reviewer 和 AC 的实名 profile 统统吐出来：姓名、邮箱、单位、履历，一应俱全。#ZFinance[话题]#",,1764492021000,1764492021000,62c2e8c7000000001b025f73,小Z说财经,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30uplkfc6li0g5om2t33msnrjnsneb1g,2,2,0,0,天津,"http://sns-webpic-qc.xhscdn.com/202512251618/3bab5d53a7dbc67a8d099911e1040b69/notes_pre_post/1040g3k831pglhgfa2seg5ps51aji3um74mdq8ko!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202512251618/03b2d085ce4d5d69d076a8d94a787629/notes_pre_post/1040g3k831pglhgfa2se05ps51aji3um7bu1q7d0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202512251618/d9249ce58d8485c06a1d80d3272c746b/notes_pre_post/1040g3k831pglhgfa2sgg5ps51aji3um7hrrch40!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202512251618/c01ec220a8308996faad8348bf0dd1c9/notes_pre_post/1040g3k831pglhgfa2sfg5ps51aji3um7n907l9g!nd_dft_wlteh_webp_3",ZFinance,1766650688081,https://www.xiaohongshu.com/explore/692c02f4000000001e037fe7?xsec_token=ABm9K_ncmJyWDvhLVStfurBvg9_r7ZTCCU7x-8jmnoX4w=&xsec_source=pc_search,,ABm9K_ncmJyWDvhLVStfurBvg9_r7ZTCCU7x-8jmnoX4w=
6929bac7000000001e002ca5,normal,活久见，为应对Openreview泄露带来的影响，ICLR为每个投稿分配了新AC,活久见，为应对Openreview泄露带来的影响，ICLR为每个投稿分配了新AC,,1764342471000,1764342472000,6476c69c000000001c028cf4,Ziqiang,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31p97ktdqic605p3moqe7537khreouq0,1,0,2,1,江苏,http://sns-webpic-qc.xhscdn.com/202512251618/48041b88d0ff81dbdad6c77c81e8d132/1040g2sg31pee9d54i92g5p3moqe7537kcrr6310!nd_dft_wlteh_webp_3,,1766650688099,https://www.xiaohongshu.com/explore/6929bac7000000001e002ca5?xsec_token=AB6z7xpUEymBgHOpFYziNMLZ0IIoGH2xNpWkVELEZf6DA=&xsec_source=pc_search,,AB6z7xpUEymBgHOpFYziNMLZ0IIoGH2xNpWkVELEZf6DA=
6928b22d000000001b026af0,normal,学术圈开盒狂欢，这一年感觉大家都崩溃了,"昨晚看到OpenReview上出了一个Bug，只要输入特定字段给一个链接，系统就会自己输出论文的reviewer的个人信息。不仅是ICLR 2026，NeurIPS、ICML、ACL 这些顶会都能输出…
	
所以，有很多人立刻人肉出了自己的论文审稿人是谁，整个一大型开盒现场。
	
虽然现在ICLR官方说bug已经OpenReview修复了，但似乎已经有人把整份名单全爬了下来（图4 Z Finance）。
	
审稿人和投稿人之间的矛盾，我们之前也讲过一回。大概总结一下就是，这两年AI风太大，学术圈的朋友们也都想在里卷出成绩，所以一直狂发论文，让整个领域都变卷了。各个顶会面对这些越来越多的论文，其实也搞不来更多高质量的人审，这导致这两年一些被邀请来的Reviewer质量不如之前高，有人开始用AI随便瞎审，有人甚至直接开始随便瞎BB。
	
今年最出名的瞎审案例就是那个 Who's Adam（具体看我图6），被曝出之后让各种辛苦写论文的朋友群情激愤，从X到小红书都骂翻了。
	
这种情绪下，现在忽然OpenReview冒出一个漏洞，能让人查到底是谁给自己论文随便打低分，那铁定是要看一眼的节奏。
	
只能说，这股“有冤报冤 有仇报仇”的Feel，其实是结构性问题层层累积，积怨已久了。如果各个顶会再不出一些方案让整个审稿机制更科学，估计这种事之后还会发生。
	
#AI[话题]# #大模型[话题]# #学术[话题]# #很担心论文人的精神状态[话题]# #人工智能[话题]# #很担心论文人的精神状态[话题]# #科研学习[话题]# #学术会议[话题]# #科技[话题]#",,1764274733000,1764274734000,65d9910300000000050308e1,四木相对论 AI版,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo30vi5glhr64005pepi41he2717mvo6j8,9502,2627,417,7564,北京,"http://sns-webpic-qc.xhscdn.com/202512251618/3d851a4a0872fb7940448d279d9235a4/notes_pre_post/1040g3k831pdd9olfis9g5pepi41he271pfc29ag!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202512251618/9a4cebd525e47dfe71c07264a346b0a8/notes_pre_post/1040g3k831pdd9olfisa05pepi41he271b0g36lg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202512251618/d5db224e86c070655a6010133966ab4c/notes_pre_post/1040g3k831pdd9olfisag5pepi41he271j0ph8fo!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202512251618/6870e705ac0d2e527ee03fbdcf7adaa8/notes_pre_post/1040g3k831pdd9olfisb05pepi41he2711jngtb8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202512251618/7434e91e7ae69504592f55f389041012/notes_pre_post/1040g3k831pdd9olfisbg5pepi41he271hnbol6g!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202512251618/33e6957d0c6f33966e3936663c47ba57/notes_pre_post/1040g3k831pdd9olfisc05pepi41he271mis0t9g!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202512251618/a76eb68d24c7d08f4a44c47a3f8c4e33/notes_pre_post/1040g3k831pdd9olfiscg5pepi41he271a8chhdg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202512251618/cc958c541bbc17c674fc48aa5ebd4127/notes_pre_post/1040g3k831pdd9olfisd05pepi41he271n9v2ta8!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202512251618/234133c58cd47ee9a4aa21c821f1387e/notes_pre_post/1040g3k831pdd9olfisdg5pepi41he2717sob600!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202512251618/0e5f314f4edadcd1d102c07d92edd20a/notes_pre_post/1040g3k831pdda56n2u705pepi41he271aaeitbg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202512251618/63ae6dad6fba04c42c497cb779b32b1c/notes_pre_post/1040g3k831pdda56n2u7g5pepi41he271ugvqd0g!nd_dft_wlteh_webp_3","AI,大模型,学术,很担心论文人的精神状态,人工智能,科研学习,学术会议,科技",1766650688104,https://www.xiaohongshu.com/explore/6928b22d000000001b026af0?xsec_token=AB_Cwbq92rtJFLNgod9xVJQRzqfde6dQpeCFvPfEYqRIA=&xsec_source=pc_search,,AB_Cwbq92rtJFLNgod9xVJQRzqfde6dQpeCFvPfEYqRIA=
692c02d1000000001e025c1d,normal,ICLR 极端打分的机构分布,"别人不敢指明的说我就来说了。这里没有黑谁的意思 就只是放出来明说是非了。
	
首先 华人学校基本占领世界学术 占比非常高
	
其次 这次 ICLR review 泄露之后，我根据目前能看到的公开信息，对泄露的前一万条 review 做了一个很窄但很具体的统计：只看极端低分——尤其是 0 分 + 置信度 5。最新数据是11月30日下午4点从openreview.online提取。
	
在这 1 万条里，按 active reviewers 数量排前面的高校包括：北大（310）、浙大（248）、清华（400+）、上交（200+）、中科大（181）、复旦（148）、NUS（161）、港中文（130）、NTU（125）、港科大（62），再加上 MIT、牛津、剑桥 等，也都有相当数量的审稿人——都是妥妥的一线“审稿大户”。
	
但如果只看极端低分 打并且只打 0 分 + 置信度 5（e0-5），图景完全变了：
	
- 在这一万条里，可以匹配到的清华相关审稿人大约 400 人，共给出了 6 篇 e0-5 分。根据若干第三方对这几篇论文及其评审的独立梳理，大致认为其中只有 1 篇勉强接近“0 分级别”，其余几篇存在一句话评审、理由极其单薄等问题，这类 review不少外国人直接称为 “toxic”。
	
- 韩国那边（主要是首尔大）审稿人不多（<50），但 0 分总数仅次于清华，按人数归一化后的比例甚至是最高的；
	
- 而在同一批样本下，北大、复旦、NUS、NTU、港大、港科大、MIT、牛津、剑桥 这些审稿人大户，出现的 e0-5 次数是 0。
	
- 此外还有一条 long tail：零星分散在其他机构和个人的少量 0 分案例。从目前能看到的内容看，其中有几篇确实接近“应该被 0 分”的水平（比如明显胡扯、完全不按基本规范来），这部分更像是正常的极端个例，而不是系统性模式。
	
在泄露的这前一万条 review 里，极端打分不是随机噪声，而是高度集中在极少数机构（清华 + 首尔大）；其他审稿人规模相当的一线高校，极端 0 分基本为 0。
	
这组数字说明的不是“谁好谁坏”，而是一个更加尴尬的事实：极端 0 分并不是正常学术分歧，而是高度集中在极少数机构的“习惯性操作”。
	
所以下次投稿 你们懂应该放什么到 COI 那栏里面了吧
	
@Thien-Minh Nguyen 天明 阮  come and eat melon.",,1764491985000,1764731361000,639373b700000000260065ab,徒手拆高达,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31jo6aaih3q605osjeerpgpdb2q4oup0,899,481,218,861,新加坡,"http://sns-webpic-qc.xhscdn.com/202512251618/4e4cdc9bcf57dab55a485ffa93123ed0/spectrum/1040g34o31pgl6iepi80g5osjeerpgpdbg92pfi0!nd_dft_wgth_webp_3,http://sns-webpic-qc.xhscdn.com/202512251618/3b22d1cf992d0b6fbcb591f12c89b481/spectrum/1040g34o31pglp30diaf05osjeerpgpdbmrhnh68!nd_dft_wgth_webp_3",,1766650688112,https://www.xiaohongshu.com/explore/692c02d1000000001e025c1d?xsec_token=ABm9K_ncmJyWDvhLVStfurBurSh04XRpQS4zTdAvaASCI=&xsec_source=pc_search,,ABm9K_ncmJyWDvhLVStfurBurSh04XRpQS4zTdAvaASCI=
69291745000000001e0107ef,normal,学术圈大逃杀！ICLR:I Can Locate Reviewer,"第一章：最后的晚餐
喜欢的话，双击一下，谢谢大家！
Aplus云组会原创，首发于小红书。
	
小说介绍：
名称：《重生之我觉醒了ICLR：I Can Locate Reviewer》
类型： 都市/系统/科研
核心设定： 学术圈是一个巨大的“黑暗森林”。匿名评审是射向作者的冷枪。主角重生回投稿前，觉醒 ICLR系统（I Can Locate Reviewer），能直接穿透匿名机制，看到审稿人的真实身份、地理位置、甚至师承关系。他发誓，要让恶意评分的reviewer付出代价。
创作背景：2025年11月27日，OpenReview系统出现bug，导致全世界人短暂拥有了ICLR系统（I Can Locate Reviewer）。
	
鸣谢：
[1] @eyewater . @eyewater RedNote Reviewer. 2025
	
#深度学习[话题]# #Aplus云组会[话题]# #科研[话题]#  #很担心研究生的精神状态[话题]#  #博士生[话题]#  #科研人的精神状态[话题]# #研究生[话题]# #小红书校园日记[话题]# #科幻[话题]# #抽象[话题]#",,1764300613000,1764497071000,65546f5f0000000002028ac0,Aplus云组会,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31phoku39k06g5pakdtfgl2m0k0kt26o,883,153,101,1173,广东,"http://sns-webpic-qc.xhscdn.com/202512251618/1d8e18e5bfb26d9a4272103a17246f46/spectrum/1040g34o31pdq2v7aia905pakdtfgl2m0qghqi0o!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202512251618/5758fe776ebc2bf72f0782f79e27426c/spectrum/1040g34o31pdq2v7aia9g5pakdtfgl2m0ptnd5kg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202512251618/1a3c49ab063eb919763902156fabd027/spectrum/1040g34o31pdq2v7aiaa05pakdtfgl2m03r9a2l0!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202512251618/2e594ef1695294aa0e9f028960451b2a/spectrum/1040g34o31pdq2v7aiaag5pakdtfgl2m0q5s8ujo!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202512251618/a3ec84e09e8f3b7fc27db4d72550f6c7/spectrum/1040g34o31pdq2v7aiab05pakdtfgl2m06sfjs68!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202512251618/295084e966f73c7a264396159d99476a/spectrum/1040g34o31pdq2v7aiabg5pakdtfgl2m0duipqsg!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202512251618/a3a22e1ecf25aba8c3d86c05b44c59f9/spectrum/1040g34o31pdq2v7aiac05pakdtfgl2m0lia2jro!nd_dft_wlteh_webp_3,http://sns-webpic-qc.xhscdn.com/202512251618/9d898e801f03e4545678818d82ea7147/spectrum/1040g34o31pdq2v7aiacg5pakdtfgl2m0rgrvno0!nd_dft_wlteh_webp_3","深度学习,Aplus云组会,科研,很担心研究生的精神状态,博士生,科研人的精神状态,研究生,小红书校园日记,科幻,抽象",1766650688114,https://www.xiaohongshu.com/explore/69291745000000001e0107ef?xsec_token=AB6z7xpUEymBgHOpFYziNMLeDphbCtHou26hWa4WzjcZA=&xsec_source=pc_search,,AB6z7xpUEymBgHOpFYziNMLeDphbCtHou26hWa4WzjcZA=
69296d9d000000001e014177,normal,有人开始大规模公屏开盒reviewer了,爆了，感觉今年iclr真搞不下去了，这个人开了小号公屏开盒所有异常低分reviewer#iclr[话题]# #iclr26[话题]# #openreview[话题]#,,1764322717000,1764322730000,64abb970000000001c02908a,添加一个名字,https://sns-avatar-qc.xhscdn.com/avatar/1040g2jo31619ea6ngm2g5p5bn5o7544af9utiio,692,140,152,1239,广东,http://sns-webpic-qc.xhscdn.com/202512251618/597bf93fda031093f484a269e923227a/notes_pre_post/1040g3k031pe4r8odi8605p5bn5o7544apncuf70!nd_dft_wgth_webp_3,"iclr,iclr26,openreview",1766650688119,https://www.xiaohongshu.com/explore/69296d9d000000001e014177?xsec_token=AB6z7xpUEymBgHOpFYziNMLbM-twOMwQuQxTWrIH5L2fM=&xsec_source=pc_search,,AB6z7xpUEymBgHOpFYziNMLbM-twOMwQuQxTWrIH5L2fM=
